grid_id,date,time,region,gmv,cnt_call,is_exp,const
OL10F1i392j591,2020/3/6,32,1,31.168373004207382,25.400887736870768,1,1
OL10F1i392j591,2020/3/6,33,1,28.377723110920247,25.400887736870768,0,1
OL10F1i392j591,2020/3/6,34,1,20.23902394941456,16.045589798406674,1,1
OL10F1i392j591,2020/3/6,35,1,23.66130316694069,21.502846929177394,0,1
OL10F1i392j591,2020/3/6,36,1,33.157905462954986,30.078536706102813,1,1
OL10F1i392j591,2020/3/6,37,1,24.76016016501997,19.943630606100044,0,1
OL10F1i392j591,2020/3/6,38,1,17.254725261293153,16.825197959945346,1,1
OL10F1i392j591,2020/3/6,39,1,27.160242601558803,23.06206325225474,0,1
OL10F1i392j591,2020/3/6,40,1,22.121377431659145,15.265981636868,1,1
OL10F1i392j591,2020/3/6,41,1,25.898437227338498,25.400887736870768,0,1
OL10F1i392j591,2020/3/6,42,1,14.657724162840287,17.60480612148402,1,1
OL10F1i392j591,2020/3/6,43,1,18.09871428643389,12.147548990713304,0,1
OL10F1i392j591,2020/3/6,44,1,28.70743470812869,21.502846929177394,1,1
OL10F1i392j591,2020/3/6,45,1,23.435137360591092,21.502846929177394,0,1
OL10F1i392j591,2020/3/6,46,1,15.593087806931909,13.70676531379065,1,1
OL10F1i392j591,2020/3/6,47,1,8.659516323597483,6.690291859942581,0,1
OL10F1i392j591,2020/3/7,0,1,20.469004600690536,15.265981636868,0,1
OL10F1i392j591,2020/3/7,1,1,5.758962564574197,5.131075536865233,1,1
OL10F1i392j591,2020/3/7,2,1,3.1577833026305364,2.79225105224921,0,1
OL10F1i392j591,2020/3/7,3,1,8.369951427757115,4.351467375326558,1,1
OL10F1i392j591,2020/3/7,4,1,0.9604326250363944,2.79225105224921,0,1
OL10F1i392j591,2020/3/7,5,1,0.9224658350548158,1.2330347291718613,1,1
OL10F1i392j591,2020/3/7,6,1,0.8470772329382841,0.4534265676331868,0,1
OL10F1i392j591,2020/3/7,7,1,0.0,0.4534265676331868,1,1
OL10F1i392j591,2020/3/7,8,1,1.2458193573859642,2.0126428907105356,0,1
OL10F1i392j591,2020/3/7,9,1,0.5573306778157099,0.4534265676331868,1,1
OL10F1i392j591,2020/3/7,10,1,0.5457044837543652,1.2330347291718613,0,1
OL10F1i392j591,2020/3/7,11,1,2.4400474786247113,2.79225105224921,1,1
OL10F1i392j591,2020/3/7,12,1,1.5593632784778533,1.2330347291718613,0,1
OL10F1i392j591,2020/3/7,13,1,0.6579699201592246,1.2330347291718613,1,1
OL10F1i392j591,2020/3/7,14,1,0.9389968297357902,2.0126428907105356,0,1
OL10F1i392j591,2020/3/7,15,1,6.741920940604447,7.469900021481258,1,1
OL10F1i392j591,2020/3/7,16,1,3.5421743437837443,6.690291859942581,0,1
OL10F1i392j591,2020/3/7,17,1,6.299398929144515,6.690291859942581,1,1
OL10F1i392j591,2020/3/7,18,1,7.581005165125556,12.147548990713304,0,1
OL10F1i392j591,2020/3/7,19,1,11.022540266565786,10.588332667635955,1,1
OL10F1i392j591,2020/3/7,20,1,11.551350437074758,9.808724506097281,0,1
OL10F1i392j591,2020/3/7,21,1,16.495389461661578,16.825197959945346,1,1
OL10F1i392j591,2020/3/7,22,1,14.687516285122483,14.486373475329323,0,1
OL10F1i392j591,2020/3/7,23,1,9.348731640296572,12.927157152251977,1,1
OL10F1i392j591,2020/3/7,24,1,23.263832657468473,25.400887736870768,0,1
OL10F1i392j591,2020/3/7,25,1,12.113767574792309,14.486373475329323,1,1
OL10F1i392j591,2020/3/7,26,1,26.986576327767473,26.180495898409443,0,1
OL10F1i392j591,2020/3/7,27,1,23.662029804069522,20.72323876763872,1,1
OL10F1i392j591,2020/3/7,28,1,24.127985862934352,26.960104059948115,0,1
OL10F1i392j591,2020/3/7,29,1,25.404323979731345,26.180495898409443,1,1
OL10F1i392j591,2020/3/7,30,1,11.754082196019457,9.808724506097281,0,1
OL10F1i392j591,2020/3/7,31,1,25.995988261884463,18.384414283022696,1,1
OL10F1i392j591,2020/3/7,32,1,20.68772237646958,15.265981636868,0,1
OL10F1i392j591,2020/3/7,33,1,36.11677185156721,22.282455090716066,1,1
OL10F1i392j591,2020/3/7,34,1,21.294827697610422,25.400887736870768,0,1
OL10F1i392j591,2020/3/7,35,1,19.011733838813864,21.502846929177394,1,1
OL10F1i392j591,2020/3/7,36,1,25.397239267725215,28.51932038302547,0,1
OL10F1i392j591,2020/3/7,37,1,20.553294507635286,16.825197959945346,1,1
OL10F1i392j591,2020/3/7,38,1,17.461816843010855,15.265981636868,0,1
OL10F1i392j591,2020/3/7,39,1,25.14037304268238,20.72323876763872,1,1
OL10F1i392j591,2020/3/7,40,1,18.08654311452592,21.502846929177394,0,1
OL10F1i392j591,2020/3/7,41,1,14.735837654189947,16.825197959945346,1,1
OL10F1i392j591,2020/3/7,42,1,18.752506043102322,17.60480612148402,0,1
OL10F1i392j591,2020/3/7,43,1,12.82714357602513,15.265981636868,1,1
OL10F1i392j591,2020/3/7,44,1,11.74245600195811,12.927157152251977,0,1
OL10F1i392j591,2020/3/7,45,1,11.080126259025885,8.24950818301993,1,1
OL10F1i392j591,2020/3/7,46,1,13.587206012785538,9.808724506097281,0,1
OL10F1i392j591,2020/3/7,47,1,12.73576895707425,14.486373475329323,1,1
OL10F1i392j591,2020/3/8,0,1,7.298706640573531,6.690291859942581,1,1
OL10F1i392j591,2020/3/8,1,1,11.430365355123891,5.131075536865233,0,1
OL10F1i392j591,2020/3/8,2,1,2.6767495233424006,2.79225105224921,1,1
OL10F1i392j591,2020/3/8,3,1,1.8029683759194657,2.0126428907105356,0,1
OL10F1i392j591,2020/3/8,4,1,1.6874330724348532,0.4534265676331868,1,1
OL10F1i392j591,2020/3/8,5,1,0.0,-0.32618159390548757,0,1
OL10F1i392j591,2020/3/8,6,1,0.0,0.4534265676331868,1,1
OL10F1i392j591,2020/3/8,7,1,1.4234821353858875,3.571859213787884,0,1
OL10F1i392j591,2020/3/8,8,1,0.4265359946255824,2.0126428907105356,1,1
OL10F1i392j591,2020/3/8,9,1,0.576223243165395,2.79225105224921,0,1
OL10F1i392j591,2020/3/8,10,1,0.7535227026009012,1.2330347291718613,1,1
OL10F1i392j591,2020/3/8,11,1,2.935069022642902,1.2330347291718613,0,1
OL10F1i392j591,2020/3/8,12,1,0.5500643065273696,2.79225105224921,1,1
OL10F1i392j591,2020/3/8,13,1,1.7223116546188872,2.79225105224921,0,1
OL10F1i392j591,2020/3/8,14,1,2.1819096386064185,4.351467375326558,1,1
OL10F1i392j591,2020/3/8,15,1,2.514891102894618,3.571859213787884,0,1
OL10F1i392j591,2020/3/8,16,1,2.5897347271645246,5.131075536865233,1,1
OL10F1i392j591,2020/3/8,17,1,12.200237393123558,16.045589798406674,0,1
OL10F1i392j591,2020/3/8,18,1,16.34751880594385,9.029116344558606,1,1
OL10F1i392j591,2020/3/8,19,1,10.726435636565915,12.927157152251977,0,1
OL10F1i392j591,2020/3/8,20,1,13.856606728300758,12.147548990713304,1,1
OL10F1i392j591,2020/3/8,21,1,20.56800890949417,13.70676531379065,0,1
OL10F1i392j591,2020/3/8,22,1,15.551669490588367,14.486373475329323,1,1
OL10F1i392j591,2020/3/8,23,1,14.10856815272396,15.265981636868,0,1
OL10F1i392j591,2020/3/8,24,1,17.685984397256156,16.825197959945346,1,1
OL10F1i392j591,2020/3/8,25,1,33.498516617095945,30.078536706102813,0,1
OL10F1i392j591,2020/3/8,26,1,24.822105980253074,23.06206325225474,1,1
OL10F1i392j591,2020/3/8,27,1,17.393331293618246,23.06206325225474,0,1
OL10F1i392j591,2020/3/8,28,1,30.775443976790378,27.73971222148679,1,1
OL10F1i392j591,2020/3/8,29,1,22.73066266418649,22.282455090716066,0,1
OL10F1i392j591,2020/3/8,30,1,18.89311032753171,16.045589798406674,1,1
OL10F1i392j591,2020/3/8,31,1,17.239647540869846,14.486373475329323,0,1
OL10F1i392j591,2020/3/8,32,1,19.69786094771541,14.486373475329323,1,1
OL10F1i392j591,2020/3/8,33,1,22.813680956155775,19.164022444561372,0,1
OL10F1i392j591,2020/3/8,34,1,23.146299101879563,23.06206325225474,1,1
OL10F1i392j591,2020/3/8,35,1,32.48467616309025,34.75618567533487,0,1
OL10F1i392j591,2020/3/8,36,1,24.648984684308363,23.841671413793417,1,1
OL10F1i392j591,2020/3/8,37,1,26.85668994098839,17.60480612148402,0,1
OL10F1i392j591,2020/3/8,38,1,16.558970210434556,17.60480612148402,1,1
OL10F1i392j591,2020/3/8,39,1,21.740801235432315,17.60480612148402,0,1
OL10F1i392j591,2020/3/8,40,1,16.158229833882583,14.486373475329323,1,1
OL10F1i392j591,2020/3/8,41,1,26.84815195472459,23.06206325225474,0,1
OL10F1i392j591,2020/3/8,42,1,10.42560786522862,12.927157152251977,1,1
OL10F1i392j591,2020/3/8,43,1,5.6009189890527935,5.131075536865233,0,1
OL10F1i392j591,2020/3/8,44,1,15.566565551729465,17.60480612148402,1,1
OL10F1i392j591,2020/3/8,45,1,8.100005734395271,10.588332667635955,0,1
OL10F1i392j591,2020/3/8,46,1,2.4149784976799373,2.0126428907105356,1,1
OL10F1i392j591,2020/3/8,47,1,15.478642459140547,11.367940829174628,0,1
OL10F1i392j591,2020/3/9,0,1,6.033994717837882,6.690291859942581,0,1
OL10F1i392j591,2020/3/9,1,1,4.078795863427684,5.910683698403907,1,1
OL10F1i392j591,2020/3/9,2,1,6.908502502389651,6.690291859942581,0,1
OL10F1i392j591,2020/3/9,3,1,3.9398265125381733,7.469900021481258,1,1
OL10F1i392j591,2020/3/9,4,1,1.2171171907970197,1.2330347291718613,0,1
OL10F1i392j591,2020/3/9,5,1,0.0,1.2330347291718613,1,1
OL10F1i392j591,2020/3/9,6,1,0.5108259015703313,0.4534265676331868,0,1
OL10F1i392j591,2020/3/9,7,1,0.5384381124660248,0.4534265676331868,1,1
OL10F1i392j591,2020/3/9,8,1,0.0,0.4534265676331868,0,1
OL10F1i392j591,2020/3/9,9,1,0.0,-0.32618159390548757,0,1
OL10F1i392j591,2020/3/9,10,1,0.0,-0.32618159390548757,0,1
OL10F1i392j591,2020/3/9,11,1,0.3189936995581443,1.2330347291718613,1,1
OL10F1i392j591,2020/3/9,12,1,2.3056196097904142,1.2330347291718613,0,1
OL10F1i392j591,2020/3/9,13,1,2.4776509500418733,2.0126428907105356,1,1
OL10F1i392j591,2020/3/9,14,1,10.539689894455567,10.588332667635955,0,1
OL10F1i392j591,2020/3/9,15,1,13.393193899386846,12.927157152251977,1,1
OL10F1i392j591,2020/3/9,16,1,16.021077075815157,19.943630606100044,0,1
OL10F1i392j591,2020/3/9,17,1,22.22001842189837,19.164022444561372,1,1
OL10F1i392j591,2020/3/9,18,1,24.26859014736374,26.960104059948115,0,1
OL10F1i392j591,2020/3/9,19,1,11.943189508798516,14.486373475329323,1,1
OL10F1i392j591,2020/3/9,20,1,17.279975901520135,15.265981636868,0,1
OL10F1i392j591,2020/3/9,21,1,19.00719235675865,19.943630606100044,1,1
OL10F1i392j591,2020/3/9,22,1,13.74415963261369,15.265981636868,0,1
OL10F1i392j591,2020/3/9,23,1,11.439085000669902,10.588332667635955,1,1
OL10F1i392j591,2020/3/9,24,1,21.016525677266987,22.282455090716066,0,1
OL10F1i392j591,2020/3/9,25,1,22.777530758996285,13.70676531379065,1,1
OL10F1i392j591,2020/3/9,26,1,16.095194062956228,16.825197959945346,0,1
OL10F1i392j591,2020/3/9,27,1,23.876932734922196,32.417361190718836,1,1
OL10F1i392j591,2020/3/9,28,1,31.663031229661154,24.62127957533209,0,1
OL10F1i392j591,2020/3/9,29,1,24.73672611761507,30.858144867641492,1,1
OL10F1i392j591,2020/3/9,30,1,22.828213698732462,24.62127957533209,0,1
OL10F1i392j591,2020/3/9,31,1,26.889751930350336,27.73971222148679,1,1
OL10F1i392j591,2020/3/9,32,1,30.263709778808998,26.960104059948115,0,1
OL10F1i392j591,2020/3/9,33,1,32.40565437532955,23.06206325225474,1,1
OL10F1i392j591,2020/3/9,34,1,23.078903508180208,17.60480612148402,0,1
OL10F1i392j591,2020/3/9,35,1,30.746378491637014,26.180495898409443,1,1
OL10F1i392j591,2020/3/9,36,1,28.61224524425143,26.960104059948115,0,1
OL10F1i392j591,2020/3/9,37,1,22.146446412603915,21.502846929177394,1,1
OL10F1i392j591,2020/3/9,38,1,22.737565716910414,22.282455090716066,0,1
OL10F1i392j591,2020/3/9,39,1,16.106820257017574,21.502846929177394,1,1
OL10F1i392j591,2020/3/9,40,1,17.88181310347693,15.265981636868,0,1
OL10F1i392j591,2020/3/9,41,1,20.674824567432776,23.841671413793417,1,1
OL10F1i392j591,2020/3/9,42,1,15.245210281502612,14.486373475329323,0,1
OL10F1i392j591,2020/3/9,43,1,18.259119432624008,22.282455090716066,1,1
OL10F1i392j591,2020/3/9,44,1,9.333653919873264,10.588332667635955,0,1
OL10F1i392j591,2020/3/9,45,1,9.842299910057093,12.147548990713304,1,1
OL10F1i392j591,2020/3/9,46,1,11.2939392341853,9.029116344558606,0,1
OL10F1i392j591,2020/3/9,47,1,16.581314302146204,16.825197959945346,1,1
OL10F1i392j591,2020/3/10,0,1,9.317486243756706,7.469900021481258,1,1
OL10F1i392j591,2020/3/10,1,1,7.005690218371204,6.690291859942581,0,1
OL10F1i392j591,2020/3/10,2,1,4.822690624071535,5.131075536865233,1,1
OL10F1i392j591,2020/3/10,3,1,10.351672537369758,3.571859213787884,0,1
OL10F1i392j591,2020/3/10,4,1,2.6604001879436345,6.690291859942581,1,1
OL10F1i392j591,2020/3/10,5,1,3.527278282642646,3.571859213787884,0,1
OL10F1i392j591,2020/3/10,6,1,0.0,-0.32618159390548757,0,1
OL10F1i392j591,2020/3/10,7,1,0.0,0.4534265676331868,0,1
OL10F1i392j591,2020/3/10,8,1,0.0,0.4534265676331868,1,1
OL10F1i392j591,2020/3/10,9,1,0.0,2.0126428907105356,0,1
OL10F1i392j591,2020/3/10,10,1,0.5180922728586717,1.2330347291718613,1,1
OL10F1i392j591,2020/3/10,11,1,1.4263886839012239,3.571859213787884,0,1
OL10F1i392j591,2020/3/10,12,1,3.1214514461888343,2.0126428907105356,1,1
OL10F1i392j591,2020/3/10,13,1,3.491673063329779,4.351467375326558,0,1
OL10F1i392j591,2020/3/10,14,1,6.418749077555506,4.351467375326558,1,1
OL10F1i392j591,2020/3/10,15,1,10.6962801957193,10.588332667635955,0,1
OL10F1i392j591,2020/3/10,16,1,14.327830906349634,16.825197959945346,1,1
OL10F1i392j591,2020/3/10,17,1,10.50971611289116,15.265981636868,0,1
OL10F1i392j591,2020/3/10,18,1,14.353444865141034,15.265981636868,1,1
OL10F1i392j591,2020/3/10,19,1,15.527690465336844,15.265981636868,0,1
OL10F1i392j591,2020/3/10,20,1,20.249560187782656,24.62127957533209,1,1
OL10F1i392j591,2020/3/10,21,1,20.180529660543424,15.265981636868,0,1
OL10F1i392j591,2020/3/10,22,1,15.819980250410339,14.486373475329323,1,1
OL10F1i392j591,2020/3/10,23,1,14.916406980705206,14.486373475329323,0,1
OL10F1i392j591,2020/3/10,24,1,16.121352999594258,16.825197959945346,1,1
OL10F1i392j591,2020/3/10,25,1,14.771806192067231,16.045589798406674,0,1
OL10F1i392j591,2020/3/10,26,1,22.88906955827231,23.841671413793417,1,1
OL10F1i392j591,2020/3/10,27,1,19.537092482960876,30.078536706102813,0,1
OL10F1i392j591,2020/3/10,28,1,16.088654328796725,19.943630606100044,1,1
OL10F1i392j591,2020/3/10,29,1,28.525230448073557,24.62127957533209,0,1
OL10F1i392j591,2020/3/10,30,1,15.932064027532988,16.045589798406674,1,1
OL10F1i392j591,2020/3/10,31,1,22.40276765980013,20.72323876763872,0,1
OL10F1i392j591,2020/3/10,32,1,25.605602464418375,20.72323876763872,1,1
OL10F1i392j591,2020/3/10,33,1,25.979275607921277,21.502846929177394,0,1
OL10F1i392j591,2020/3/10,34,1,10.923899276326566,11.367940829174628,1,1
OL10F1i392j591,2020/3/10,35,1,27.103564905509753,24.62127957533209,0,1
OL10F1i392j591,2020/3/10,36,1,40.080214070792486,33.97657751379619,1,1
OL10F1i392j591,2020/3/10,37,1,19.360519660654205,14.486373475329323,0,1
OL10F1i392j591,2020/3/10,38,1,16.721555268011176,16.825197959945346,1,1
OL10F1i392j591,2020/3/10,39,1,8.547977524321459,8.24950818301993,0,1
OL10F1i392j591,2020/3/10,40,1,14.254258897055186,13.70676531379065,1,1
OL10F1i392j591,2020/3/10,41,1,12.031657579234063,16.045589798406674,0,1
OL10F1i392j591,2020/3/10,42,1,16.941907977330096,9.808724506097281,1,1
OL10F1i392j591,2020/3/10,43,1,8.2415183152357,8.24950818301993,0,1
OL10F1i392j591,2020/3/10,44,1,15.600899156066873,19.164022444561372,1,1
OL10F1i392j591,2020/3/10,45,1,15.252839971355368,14.486373475329323,0,1
OL10F1i392j591,2020/3/10,46,1,11.513383647093182,7.469900021481258,1,1
OL10F1i392j591,2020/3/10,47,1,2.99029344443429,2.0126428907105356,0,1
OL10F1i392j591,2020/3/11,0,1,18.702004762648354,15.265981636868,0,1
OL10F1i392j591,2020/3/11,1,1,7.676012969720607,6.690291859942581,1,1
OL10F1i392j591,2020/3/11,2,1,7.41351530692931,4.351467375326558,0,1
OL10F1i392j591,2020/3/11,3,1,0.0,-0.32618159390548757,0,1
OL10F1i392j591,2020/3/11,4,1,6.337002400561676,3.571859213787884,0,1
OL10F1i392j591,2020/3/11,5,1,0.0,-0.32618159390548757,0,1
OL10F1i392j591,2020/3/11,6,1,0.0,1.2330347291718613,0,1
OL10F1i392j591,2020/3/11,7,1,0.0,5.910683698403907,1,1
OL10F1i392j591,2020/3/11,8,1,1.0114788833369859,3.571859213787884,0,1
OL10F1i392j591,2020/3/11,9,1,0.0,1.2330347291718613,1,1
OL10F1i392j591,2020/3/11,10,1,1.3239328487356237,2.79225105224921,0,1
OL10F1i392j591,2020/3/11,11,1,1.585885533680296,2.79225105224921,1,1
OL10F1i392j591,2020/3/11,12,1,1.9195936350973295,2.79225105224921,0,1
OL10F1i392j591,2020/3/11,13,1,3.0633204758821106,2.79225105224921,1,1
OL10F1i392j591,2020/3/11,14,1,16.36459477847145,14.486373475329323,0,1
OL10F1i392j591,2020/3/11,15,1,11.128992605939972,7.469900021481258,1,1
OL10F1i392j591,2020/3/11,16,1,13.04277314400663,15.265981636868,0,1
OL10F1i392j591,2020/3/11,17,1,12.995178412068,18.384414283022696,1,1
OL10F1i392j591,2020/3/11,18,1,15.904088498072879,17.60480612148402,0,1
OL10F1i392j591,2020/3/11,19,1,11.778424539835397,16.045589798406674,1,1
OL10F1i392j591,2020/3/11,20,1,15.46338307943503,16.045589798406674,0,1
OL10F1i392j591,2020/3/11,21,1,11.186760257682279,11.367940829174628,1,1
OL10F1i392j591,2020/3/11,22,1,11.394578476528814,12.927157152251977,0,1
OL10F1i392j591,2020/3/11,23,1,10.322970370780812,12.147548990713304,1,1
OL10F1i392j591,2020/3/11,24,1,14.781252474742075,17.60480612148402,0,1
OL10F1i392j591,2020/3/11,25,1,24.896041308111933,19.943630606100044,1,1
OL10F1i392j591,2020/3/11,26,1,27.44054287400654,26.180495898409443,0,1
OL10F1i392j591,2020/3/11,27,1,22.8718119264625,23.06206325225474,1,1
OL10F1i392j591,2020/3/11,28,1,15.713346251753942,19.943630606100044,0,1
OL10F1i392j591,2020/3/11,29,1,23.00533149888576,23.06206325225474,1,1
OL10F1i392j591,2020/3/11,30,1,24.120174513799387,20.72323876763872,0,1
OL10F1i392j591,2020/3/11,31,1,21.862149635947603,22.282455090716066,1,1
OL10F1i392j591,2020/3/11,32,1,20.73568042697263,26.960104059948115,0,1
OL10F1i392j591,2020/3/11,33,1,24.99631723189103,20.72323876763872,1,1
OL10F1i392j591,2020/3/11,34,1,17.10503801275334,16.045589798406674,0,1
OL10F1i392j591,2020/3/11,35,1,23.12341003232129,26.180495898409443,1,1
OL10F1i392j591,2020/3/11,36,1,36.22685737658556,37.09501015995089,0,1
OL10F1i392j591,2020/3/11,37,1,27.578967247049423,26.960104059948115,1,1
OL10F1i392j591,2020/3/11,38,1,23.788283005204438,19.943630606100044,0,1
OL10F1i392j591,2020/3/11,39,1,11.082487829694594,11.367940829174628,1,1
OL10F1i392j591,2020/3/11,40,1,13.57430820374873,11.367940829174628,0,1
OL10F1i392j591,2020/3/11,41,1,17.25091041636677,22.282455090716066,1,1
OL10F1i392j591,2020/3/11,42,1,11.276136624528865,14.486373475329323,0,1
OL10F1i392j591,2020/3/11,43,1,8.938908299634171,10.588332667635955,1,1
OL10F1i392j591,2020/3/11,44,1,21.68757506574522,17.60480612148402,0,1
OL10F1i392j591,2020/3/11,45,1,18.243133415789657,19.164022444561372,1,1
OL10F1i392j591,2020/3/11,46,1,9.081147517603435,5.910683698403907,0,1
OL10F1i392j591,2020/3/11,47,1,11.71357217608696,7.469900021481258,1,1
OL10F1i392j591,2020/3/12,0,1,10.596004271940203,8.24950818301993,1,1
OL10F1i392j591,2020/3/12,1,1,6.2270985348255286,8.24950818301993,0,1
OL10F1i392j591,2020/3/12,2,1,3.380315923335962,3.571859213787884,1,1
OL10F1i392j591,2020/3/12,3,1,6.545547256537047,5.131075536865233,0,1
OL10F1i392j591,2020/3/12,4,1,0.48121543857034405,1.2330347291718613,1,1
OL10F1i392j591,2020/3/12,5,1,2.0850852411892826,2.0126428907105356,0,1
OL10F1i392j591,2020/3/12,6,1,0.0,0.4534265676331868,1,1
OL10F1i392j591,2020/3/12,7,1,0.7237305803187055,1.2330347291718613,0,1
OL10F1i392j591,2020/3/12,8,1,0.0,-0.32618159390548757,0,1
OL10F1i392j591,2020/3/12,9,1,0.3088207797544677,0.4534265676331868,0,1
OL10F1i392j591,2020/3/12,10,1,0.41963294190165906,2.79225105224921,1,1
OL10F1i392j591,2020/3/12,11,1,2.184271209275129,2.0126428907105356,0,1
OL10F1i392j591,2020/3/12,12,1,2.113787407778227,3.571859213787884,1,1
OL10F1i392j591,2020/3/12,13,1,3.151788546317656,3.571859213787884,0,1
OL10F1i392j591,2020/3/12,14,1,3.7374580721578936,4.351467375326558,1,1
OL10F1i392j591,2020/3/12,15,1,15.791823061668017,9.029116344558606,0,1
OL10F1i392j591,2020/3/12,16,1,24.73672611761507,23.841671413793417,1,1
OL10F1i392j591,2020/3/12,17,1,20.183799527623172,18.384414283022696,0,1
OL10F1i392j591,2020/3/12,18,1,23.292534824057412,21.502846929177394,1,1
OL10F1i392j591,2020/3/12,19,1,23.08489826449308,23.06206325225474,0,1
OL10F1i392j591,2020/3/12,20,1,20.542213291420563,24.62127957533209,1,1
OL10F1i392j591,2020/3/12,21,1,13.63062258123337,15.265981636868,0,1
OL10F1i392j591,2020/3/12,22,1,25.14164465765784,24.62127957533209,1,1
OL10F1i392j591,2020/3/12,23,1,15.46102150876632,23.06206325225474,0,1
OL10F1i392j591,2020/3/12,24,1,19.360156342089788,19.943630606100044,1,1
OL10F1i392j591,2020/3/12,25,1,13.333427995540246,15.265981636868,0,1
OL10F1i392j591,2020/3/12,26,1,18.178826029887848,17.60480612148402,1,1
OL10F1i392j591,2020/3/12,27,1,29.17865888617757,24.62127957533209,0,1
OL10F1i392j591,2020/3/12,28,1,24.340345563836102,24.62127957533209,1,1
OL10F1i392j591,2020/3/12,29,1,13.403730137754941,12.147548990713304,0,1
OL10F1i392j591,2020/3/12,30,1,27.11373782531343,22.282455090716066,1,1
OL10F1i392j591,2020/3/12,31,1,43.531740432754184,29.298928544564145,0,1
OL10F1i392j591,2020/3/12,32,1,23.260199471824297,23.841671413793417,1,1
OL10F1i392j591,2020/3/12,33,1,22.861457347376618,20.72323876763872,0,1
OL10F1i392j591,2020/3/12,34,1,20.60143421742054,16.825197959945346,1,1
OL10F1i392j591,2020/3/12,35,1,34.08854596570919,30.078536706102813,0,1
OL10F1i392j591,2020/3/12,36,1,23.936880298051,22.282455090716066,1,1
OL10F1i392j591,2020/3/12,37,1,27.42673676855869,28.51932038302547,0,1
OL10F1i392j591,2020/3/12,38,1,27.803498119859142,23.06206325225474,1,1
OL10F1i392j591,2020/3/12,39,1,32.160414344348055,20.72323876763872,0,1
OL10F1i392j591,2020/3/12,40,1,16.13661237929977,17.60480612148402,1,1
OL10F1i392j591,2020/3/12,41,1,19.56125316749461,19.943630606100044,0,1
OL10F1i392j591,2020/3/12,42,1,17.46690330291269,14.486373475329323,1,1
OL10F1i392j591,2020/3/12,43,1,10.028863992885235,12.927157152251977,0,1
OL10F1i392j591,2020/3/12,44,1,11.159148046786585,14.486373475329323,1,1
OL10F1i392j591,2020/3/12,45,1,22.759364830775432,19.164022444561372,0,1
OL10F1i392j591,2020/3/12,46,1,20.72350925506466,13.70676531379065,1,1
OL10F1i392j591,2020/3/12,47,1,9.297867041278188,9.808724506097281,0,1
OL10F1i392j591,2020/3/13,0,1,3.0805781076919194,5.910683698403907,0,1
OL10F1i392j591,2020/3/13,1,1,8.331258000646704,9.029116344558606,1,1
OL10F1i392j591,2020/3/13,2,1,2.5019932938578138,2.79225105224921,0,1
OL10F1i392j591,2020/3/13,3,1,3.322911590158072,2.79225105224921,1,1
OL10F1i392j591,2020/3/13,4,1,0.0,0.4534265676331868,0,1
OL10F1i392j591,2020/3/13,5,1,0.0,1.2330347291718613,1,1
OL10F1i392j591,2020/3/13,6,1,0.4207228975949101,0.4534265676331868,0,1
OL10F1i392j591,2020/3/13,7,1,0.0,-0.32618159390548757,0,1
OL10F1i392j591,2020/3/13,8,1,0.0,2.0126428907105356,0,1
OL10F1i392j591,2020/3/13,9,1,0.0,1.2330347291718613,1,1
OL10F1i392j591,2020/3/13,10,1,0.0,1.2330347291718613,0,1
OL10F1i392j591,2020/3/13,11,1,1.6832549089440574,2.79225105224921,1,1
OL10F1i392j591,2020/3/13,12,1,2.2649279305757077,2.0126428907105356,0,1
OL10F1i392j591,2020/3/13,13,1,3.4275473367101745,3.571859213787884,1,1
OL10F1i392j591,2020/3/13,14,1,4.445202635642249,4.351467375326558,0,1
OL10F1i392j591,2020/3/13,15,1,8.515097194241717,7.469900021481258,1,1
OL10F1i392j591,2020/3/13,16,1,16.152053418287494,19.164022444561372,0,1
OL10F1i392j591,2020/3/13,17,1,14.27932787799996,12.927157152251977,1,1
OL10F1i392j591,2020/3/13,18,1,15.713346251753942,16.045589798406674,0,1
OL10F1i392j591,2020/3/13,19,1,13.931087034006245,13.70676531379065,1,1
OL10F1i392j591,2020/3/13,20,1,7.3397616383526545,11.367940829174628,0,1
OL10F1i392j591,2020/3/13,21,1,19.01754693584454,16.825197959945346,1,1
OL10F1i392j591,2020/3/13,22,1,24.201921190793215,19.164022444561372,0,1
OL10F1i392j591,2020/3/13,23,1,12.130116910191072,16.045589798406674,1,1
OL10F1i392j591,2020/3/13,24,1,18.937435192390584,20.72323876763872,0,1
OL10F1i392j591,2020/3/13,25,1,19.290944155568347,20.72323876763872,1,1
OL10F1i392j591,2020/3/13,26,1,26.080459828111422,20.72323876763872,0,1
OL10F1i392j591,2020/3/13,27,1,26.710272559528324,26.960104059948115,1,1
OL10F1i392j591,2020/3/13,28,1,22.861639006658827,18.384414283022696,0,1
OL10F1i392j591,2020/3/13,29,1,31.71498578437279,26.180495898409443,1,1
OL10F1i392j591,2020/3/13,30,1,23.651130247137015,30.078536706102813,0,1
OL10F1i392j591,2020/3/13,31,1,36.604527024297056,26.960104059948115,1,1
OL10F1i392j591,2020/3/13,32,1,24.419912329443427,19.164022444561372,0,1
OL10F1i392j591,2020/3/13,33,1,24.54071575211209,23.06206325225474,1,1
OL10F1i392j591,2020/3/13,34,1,37.08428918860973,27.73971222148679,0,1
OL10F1i392j591,2020/3/13,35,1,39.838243906890746,37.87461832148956,1,1
