date,time,grid_id,region,gmv,cnt_call,is_exp,const,cnt_call_1
2020/3/11,32,OL10F1i397j763,12,3.3785147396882405,25.55416922710721,-1,1,52.4992906395115
2020/3/11,33,OL10F1i397j763,12,12.268053825493078,41.01235528338136,-1,1,62.61506341762222
2020/3/11,34,OL10F1i397j763,12,19.846200017197067,51.31781265423079,-1,1,49.907533598350945
2020/3/11,35,OL10F1i397j763,12,13.924624164985357,38.435990940669,-1,1,52.309606046772785
2020/3/11,36,OL10F1i397j763,12,15.65414198204481,41.01235528338136,-1,1,39.58628213099985
2020/3/11,37,OL10F1i397j763,12,-6.883531260435486,28.13053356981957,-1,1,36.85141999049864
2020/3/11,38,OL10F1i397j763,12,-8.696465128275172,25.55416922710721,-1,1,55.028316246525335
2020/3/11,39,OL10F1i397j763,12,0.22651008330406164,43.58871962609372,-1,1,52.309606046772785
2020/3/11,40,OL10F1i397j763,12,12.479482540559843,41.01235528338136,-1,1,39.55366432078992
2020/3/11,41,OL10F1i397j763,12,5.557583982717858,28.13053356981957,-1,1,44.58051301863571
2020/3/11,42,OL10F1i397j763,12,7.456590862885019,33.28326225524428,-1,1,31.807835455311604
2020/3/11,43,OL10F1i397j763,12,-12.419895542030286,20.401440541682486,-1,1,39.427784333210994
2020/3/11,44,OL10F1i397j763,12,-3.570304244621575,28.13053356981957,-1,1,26.63814466545286
2020/3/11,45,OL10F1i397j763,12,-15.788730141732735,15.24871185625777,-1,1,18.816869591512123
2020/3/11,46,OL10F1i397j763,12,-14.135561467499226,7.519618828120694,-1,1,18.891906416491544
2020/3/11,47,OL10F1i397j763,12,-21.511604297359515,7.519618828120694,-1,1,11.297250763391428
2020/3/12,0,OL10F1i397j763,12,-12.649794865923855,4.943254485408335,-1,1,13.664140906087402
2020/3/12,1,OL10F1i397j763,12,-25.58176263535034,2.366890142695977,-1,1,19.16664784054481
2020/3/12,2,OL10F1i397j763,12,-16.449285945595953,7.519618828120694,-1,1,13.664140906087402
2020/3/12,3,OL10F1i397j763,12,-24.591439588608296,2.366890142695977,-1,1,21.738124059659878
2020/3/12,4,OL10F1i397j763,12,-22.254405774840997,10.095983170833051,-1,1,18.816869591512123
