cnt_answer,gmv,sum_online_time,cnt_call,sum_online_time_lag,cnt_call_lag,cnt_finish,date,time
1.770116326,1.791188024,1.644741478,1.768529526,1.753119955,1.794458667,1.825819278,5,23
1.781602977,1.717583607,1.539377359,1.804873186,1.644741478,1.768529526,1.923346858,5,24
1.89272848,2.017775785,1.505788824,1.888169321,1.539377359,1.804873186,2.108815374,5,25
2.033220051,2.132738272,1.581871862,2.001345167,1.505788824,1.888169321,2.273471681,5,26
2.130107052,2.071017772,1.721687453,2.099052698,1.581871862,2.001345167,2.302416276,5,27
2.196865853,1.939035602,1.880551038,2.154662563,1.721687453,2.099052698,2.251715255,5,28
2.244763771,2.021071563,2.016268248,2.165317189,1.880551038,2.154662563,2.216832637,5,29
2.247198909,2.187947445,2.100199959,2.147919211,2.016268248,2.165317189,2.148922375,5,30
2.27469163,2.288772184,2.130470561,2.131552528,2.100199959,2.147919211,2.187632152,5,31
2.430271695,2.26426664,2.11890785,2.136935793,2.130470561,2.131552528,2.259881471,5,32
2.582158771,2.39104951,2.068753739,2.15950451,2.11890785,2.136935793,2.404601302,5,33
2.590088205,2.440657906,2.124487799,2.194837461,2.068753739,2.15950451,2.48177199,5,34
2.510790213,2.367892389,2.311969317,2.241036579,2.124487799,2.194837461,2.543599266,5,35
2.478932575,2.401181458,2.483077908,2.27625002,2.311969317,2.241036579,2.655093343,5,36
2.446977151,2.31553302,2.501685581,2.263746302,2.483077908,2.27625002,2.734812312,5,37
2.302303574,2.203042334,2.329771698,2.19602822,2.501685581,2.263746302,2.605224223,5,38
2.199878907,2.14766742,2.119311954,2.102135679,2.329771698,2.19602822,2.314810394,5,39
2.214224289,2.039145625,1.980826768,2.020303971,2.119311954,2.102135679,2.247169165,5,40
2.331616328,2.013128121,1.978313048,1.976420293,1.980826768,2.020303971,2.449186876,5,41
2.412124788,2.21182643,2.03412395,1.953556661,1.978313048,1.976420293,2.744087525,5,42
2.421538413,2.472921567,2.095078916,1.890311267,2.03412395,1.953556661,2.892194383,5,43
2.271987663,2.343246565,2.045415011,1.768504992,2.095078916,1.890311267,2.751986154,5,44
1.901153284,1.837969499,1.957210811,1.597233215,2.045415011,1.768504992,2.297627078,5,45
1.471254169,1.44219994,1.774549299,1.390850161,1.957210811,1.597233215,1.735308677,5,46
1.068239123,1.190564896,1.477179056,1.160134343,1.774549299,1.390850161,1.162944051,5,47
0.69731671,0.895032192,1.17227988,0.918578488,1.477179056,1.160134343,0.684678585,5,48
0.474118266,0.454028797,0.854108568,0.473960431,1.17227988,0.918578488,0.400435554,6,1
0.444489328,0.382227603,0.716085258,0.410980368,0.854108568,0.473960431,0.403853297,6,2
0.410674646,0.317700911,0.586357874,0.343701591,0.716085258,0.410980368,0.380970852,6,3
0.376648676,0.271351146,0.504428093,0.280243593,0.586357874,0.343701591,0.325072598,6,4
0.330725384,0.232890446,0.466988549,0.228121128,0.504428093,0.280243593,0.279436756,6,5
0.28824614,0.198351218,0.440410283,0.189837377,0.466988549,0.228121128,0.249531528,6,6
0.26388874,0.171925548,0.428626837,0.161921795,0.440410283,0.189837377,0.227805304,6,7
0.247960255,0.157970671,0.41143791,0.14120677,0.428626837,0.161921795,0.209623929,6,8
0.229695884,0.159218214,0.386398704,0.12734819,0.41143791,0.14120677,0.194578414,6,9
0.206482477,0.170785956,0.365162615,0.123906196,0.386398704,0.12734819,0.170755441,6,10
0.186976787,0.175519397,0.367747262,0.141691009,0.365162615,0.123906196,0.154653819,6,11
0.20627284,0.187206132,0.424498473,0.20131339,0.367747262,0.141691009,0.175484315,6,12
0.369775525,0.237244282,0.608202052,0.328625244,0.424498473,0.20131339,0.304256576,6,13
0.814327316,0.391826961,1.005193471,0.543636459,0.608202052,0.328625244,0.66170614,6,14
1.558193237,0.753048276,1.584867993,0.846269441,1.005193471,0.543636459,1.287139343,6,15
2.344448874,1.067675075,2.21432036,1.207343861,1.584867993,0.846269441,2.028320008,6,16
2.946171542,1.282820597,2.635881887,1.567570871,2.21432036,1.207343861,2.77625201,6,17
3.216597813,1.404845862,2.660519394,1.851678381,2.635881887,1.567570871,3.124677958,6,18
3.126353134,1.470985014,2.298158279,2.018304258,2.660519394,1.851678381,3.092613516,6,19
2.838170128,1.496404308,1.870340915,2.064472719,2.298158279,2.018304258,2.805498948,6,20
2.537452247,1.495925219,1.595778008,2.024439957,1.870340915,2.064472719,2.446211428,6,21
2.305557162,1.501160306,1.478246242,1.936624929,1.595778008,2.024439957,2.160788053,6,22
2.136219652,1.716743972,1.477781054,1.833827577,1.478246242,1.936624929,2.209789534,6,23
2.068155968,1.897543761,1.550424291,1.759248971,1.477781054,1.833827577,2.291495548,6,24
2.139397165,1.964428967,1.623158064,1.74590593,1.550424291,1.759248971,2.172703719,6,25
2.188043764,2.080744517,1.678247935,1.797405573,1.623158064,1.74590593,2.049412871,6,26
2.180764294,2.230690493,1.718051149,1.888968398,1.678247935,1.797405573,2.141914968,6,27
2.191100822,2.325833988,1.749386389,1.994147357,1.718051149,1.888968398,2.250399466,6,28
2.318959702,2.3765035,1.763690617,2.095070086,1.749386389,1.994147357,2.348950016,6,29
2.502820794,2.408546924,1.721615458,2.183288665,1.763690617,2.095070086,2.393679503,6,30
2.621818834,2.40814045,1.686289342,2.249809211,1.721615458,2.183288665,2.444178226,6,31
2.626255361,2.387512438,1.745928212,2.280412629,1.686289342,2.249809211,2.517086456,6,32
2.598124223,2.392820879,1.892200014,2.270734601,1.745928212,2.280412629,2.596349928,6,33
2.549374203,2.419171785,2.063814071,2.256484054,1.892200014,2.270734601,2.597811055,6,34
2.52110408,2.385291075,2.336733931,2.253880025,2.063814071,2.256484054,2.571492104,6,35
2.574014605,2.242836304,2.600536555,2.244865486,2.336733931,2.253880025,2.516573969,6,36
2.616904027,2.157872401,2.651895164,2.208335832,2.600536555,2.244865486,2.398026982,6,37
2.592110579,2.085323511,2.467930416,2.134751373,2.651895164,2.208335832,2.291407339,6,38
2.513328008,1.926709445,2.13232211,2.040827176,2.467930416,2.134751373,2.201399787,6,39
2.431099547,1.75022345,1.916066891,1.946394786,2.13232211,2.040827176,2.183646349,6,40
2.436094718,1.937463554,1.911832994,1.876378932,1.916066891,1.946394786,2.231249614,6,41
2.536103042,2.008142964,2.094695495,1.821806479,1.911832994,1.876378932,2.319655126,6,42
2.57893189,1.977881021,2.257219694,1.759910849,2.094695495,1.821806479,2.501027542,6,43
2.364070228,1.805412717,2.238811483,1.658879054,2.257219694,1.759910849,2.542932428,6,44
1.920431137,1.628599355,2.083554463,1.517677036,2.238811483,1.658879054,2.184737687,6,45
1.452263609,1.440575765,1.759928976,1.332348312,2.083554463,1.517677036,1.644681796,6,46
1.074022727,1.194007781,1.399293018,1.111195849,1.759928976,1.332348312,1.106753522,6,47
0.764038468,0.967266553,1.142508561,0.877711194,1.399293018,1.111195849,0.658796116,6,48
0.525425649,0.605274015,0.96623561,0.495001558,1.142508561,0.877711194,0.400698618,7,1
0.512580436,0.536892139,0.837791009,0.431432915,0.96623561,0.495001558,0.403463332,7,2
0.463269376,0.443785844,0.731284508,0.367642722,0.837791009,0.431432915,0.380339664,7,3
0.396735783,0.364414623,0.626105711,0.307681899,0.731284508,0.367642722,0.324800872,7,4
0.341033659,0.324046967,0.540338059,0.25612367,0.626105711,0.307681899,0.279731932,7,5
0.302415728,0.283253507,0.477800023,0.212874409,0.540338059,0.25612367,0.250116854,7,6
0.266406945,0.278891188,0.43879463,0.17704072,0.477800023,0.212874409,0.228212339,7,7
0.236797134,0.282708196,0.413743821,0.148171166,0.43879463,0.17704072,0.209290173,7,8
0.213620382,0.267539538,0.404265017,0.128218721,0.413743821,0.148171166,0.192771762,7,9
