cnt_answer,gmv,sum_online_time,cnt_call,sum_online_time_lag,cnt_call_lag,cnt_finish,date,time
0.88795311,1.237562163,0.97739889,0.773752798,1.708775326,1.526760491,0.736217258,8,24
0.340436408,0.521363012,0.339318029,0.62622463,0.97739889,0.773752798,0.332678301,9,1
0.24346713,0.361107188,0.244019494,0.438945206,0.339318029,0.62622463,0.220102596,9,2
0.168867151,0.279267895,0.17086371,0.321175574,0.244019494,0.438945206,0.164121287,9,3
0.166509347,0.285182032,0.163728753,0.283236667,0.17086371,0.321175574,0.18483782,9,4
0.262455023,0.427162371,0.292852929,0.384149295,0.163728753,0.283236667,0.270855051,9,5
0.484345407,0.79502837,0.655396007,0.770812464,0.292852929,0.384149295,0.44460956,9,6
0.857523857,1.329673703,1.296533482,1.514313286,0.655396007,0.770812464,0.822801106,9,7
1.344541072,2.069826935,2.056979082,2.351389134,1.296533482,1.514313286,1.392963056,9,8
1.593835104,2.87168175,2.625587121,2.910342839,2.056979082,2.351389134,1.737692609,9,9
1.854497025,3.189051033,2.772905671,2.994556023,2.625587121,2.910342839,2.041967545,9,10
2.124063849,3.236315685,2.520489109,2.81343511,2.772905671,2.994556023,2.336333731,9,11
2.164214551,3.349183962,2.182618462,2.811849399,2.520489109,2.81343511,2.311599617,9,12
2.050670808,3.009615758,2.031215502,2.752935099,2.182618462,2.811849399,1.935218853,9,13
2.248015806,2.884221561,2.106714103,2.646810674,2.031215502,2.752935099,1.999137428,9,14
2.316005667,3.034113705,2.321710725,2.551962102,2.106714103,2.646810674,2.32475542,9,15
1.984520902,2.799973624,2.501381723,2.208980774,2.321710725,2.551962102,2.213250106,9,16
1.751882127,2.72709,2.569925031,1.899680091,2.501381723,2.208980774,1.946812656,9,17
2.060273182,3.316021698,2.542422314,1.946756843,2.569925031,1.899680091,2.203890376,9,18
2.390935507,3.68157549,2.470921076,2.239256875,2.542422314,1.946756843,2.510727849,9,19
2.067286389,3.161204158,2.410369894,2.535235756,2.470921076,2.239256875,2.170999302,9,20
1.580027337,2.881073916,2.34190655,2.653602109,2.410369894,2.535235756,1.791756562,9,21
1.256506608,2.797191094,2.0981819,2.377905798,2.34190655,2.653602109,1.487036151,9,22
1.04098625,2.125672722,1.608834215,1.714818238,2.0981819,2.377905798,1.253530205,9,23
0.550278681,1.471804827,0.989088887,0.792923252,1.608834215,1.714818238,0.635214571,9,24
0.342825358,0.498541761,0.351101603,0.40846766,0.989088887,0.792923252,0.336154314,10,1
0.250417014,0.373086848,0.252131792,0.405084757,0.351101603,0.40846766,0.223135092,10,2
0.204984105,0.251169595,0.175496615,0.364937575,0.252131792,0.405084757,0.198588377,10,3
0.206235498,0.241866044,0.164392009,0.336909182,0.175496615,0.364937575,0.221017187,10,4
0.293334846,0.413903954,0.289660016,0.461987293,0.164392009,0.336909182,0.305901483,10,5
0.480413849,0.776052717,0.61073015,0.864934341,0.289660016,0.461987293,0.447761277,10,6
0.851283369,1.417814259,1.12057533,1.60201728,0.61073015,0.864934341,0.796331595,10,7
1.558269426,2.173026503,1.691770465,2.35771544,1.12057533,1.60201728,1.560110314,10,8
2.20688433,2.850191752,2.138088121,2.601671293,1.691770465,2.35771544,2.397133611,10,9
2.299554473,3.190811188,2.369756247,2.437758721,2.138088121,2.601671293,2.500518095,10,10
2.121279789,3.079051589,2.289633805,1.993389758,2.369756247,2.437758721,2.286363407,10,11
2.042121823,3.20550451,2.078802846,1.736684588,2.289633805,1.993389758,2.173228886,10,12
2.013429469,2.877784016,1.9299941,1.791137215,2.078802846,1.736684588,1.948931841,10,13
2.072324176,2.567439412,1.91126634,2.000661026,1.9299941,1.791137215,1.852952914,10,14
2.148370335,2.662574045,2.003841975,2.067448787,1.91126634,2.000661026,2.155318183,10,15
2.068276978,3.068777009,2.147505137,1.9130005,2.003841975,2.067448787,2.294568818,10,16
2.053804745,3.265633794,2.33026761,1.818427062,2.147505137,1.9130005,2.304804827,10,17
2.118365206,3.340058375,2.57285112,2.019970826,2.33026761,1.818427062,2.271436646,10,18
2.167752365,3.449573007,2.757968323,2.323669276,2.57285112,2.019970826,2.2663328,10,19
1.976432271,3.14902544,2.669544523,2.323248434,2.757968323,2.323669276,2.069607589,10,20
1.900783083,2.698870856,2.323077071,2.123953757,2.669544523,2.323248434,2.164803021,10,21
1.714770865,2.405180008,1.837379964,1.76597134,2.323077071,2.123953757,1.972272489,10,22
1.407498334,2.045672368,1.275906186,1.274997609,1.837379964,1.76597134,1.608501811,10,23
0.827950091,1.420708255,0.646943676,0.662351853,1.275906186,1.274997609,0.921013751,10,24
0.332280536,0.608259342,0.416478878,0.350591622,0.646943676,0.662351853,0.334889146,11,1
0.26161858,0.396122511,0.279286002,0.369983676,0.416478878,0.350591622,0.239585714,11,2
0.207597051,0.293775533,0.164489037,0.381956273,0.279286002,0.369983676,0.180062253,11,3
0.166650628,0.312917905,0.132119289,0.392698453,0.164489037,0.381956273,0.204298247,11,4
0.213461067,0.468722258,0.270045948,0.490591514,0.132119289,0.392698453,0.276490379,11,5
0.468515848,0.731228487,0.678778533,0.817923696,0.270045948,0.490591514,0.467761176,11,6
0.94523398,1.275712561,1.389085825,1.389769622,0.678778533,0.817923696,0.896413218,11,7
1.628676196,2.235443503,2.244639977,2.147099645,1.389085825,1.389769622,1.504415194,11,8
1.934390108,3.218885686,2.908518979,2.736096463,2.244639977,2.147099645,2.146448332,11,9
1.807932856,3.41554287,3.075607554,2.790902766,2.908518979,2.736096463,2.218975953,11,10
1.897003076,3.165077441,2.888974025,2.584655158,3.075607554,2.790902766,2.207577519,11,11
2.098334656,3.012265873,2.604255636,2.460522143,2.888974025,2.584655158,2.154417462,11,12
2.254508643,2.870014049,2.375117282,2.284095256,2.604255636,2.460522143,1.921848819,11,13
2.253878789,2.837069722,2.336251972,2.180401388,2.375117282,2.284095256,1.845169382,11,14
2.261490425,3.001872119,2.461795643,2.096339274,2.336251972,2.180401388,2.143509285,11,15
2.006318767,3.045044662,2.61364721,1.878301275,2.461795643,2.096339274,2.23306487,11,16
1.892115323,3.199168848,2.640274775,1.786268102,2.61364721,1.878301275,2.301140675,11,17
2.124670017,3.359068233,2.585779119,2.04976089,2.640274775,1.786268102,2.271913406,11,18
2.212791072,3.377955738,2.535667895,2.371658247,2.585779119,2.04976089,2.351681294,11,19
1.860787988,3.110991159,2.524581786,2.459490963,2.535667895,2.371658247,2.172769479,11,20
1.647285542,2.963564706,2.443784266,2.530941724,2.524581786,2.459490963,1.894110931,11,21
1.609924537,2.735184886,2.204581083,2.318542697,2.443784266,2.530941724,1.701221126,11,22
1.346172067,2.370987176,1.615164482,1.6614836,2.204581083,2.318542697,1.510379279,11,23
0.759172871,1.534683,0.82600954,1.0312357,1.615164482,1.6614836,0.855603763,11,24
0.344724534,0.592556357,0.322706608,0.605138779,0.82600954,1.0312357,0.324982122,12,1
0.266393202,0.409926558,0.238682824,0.506537789,0.322706608,0.605138779,0.233208171,12,2
0.188683655,0.297165371,0.180301101,0.36642714,0.238682824,0.506537789,0.203498281,12,3
0.18403066,0.259511085,0.178497349,0.30260686,0.180301101,0.36642714,0.186671728,12,4
0.269670181,0.358463757,0.290273471,0.407350429,0.178497349,0.30260686,0.218792686,12,5
0.510997614,0.712166438,0.576664504,0.826267357,0.290273471,0.407350429,0.428408086,12,6
0.939211185,1.386247151,1.037620428,1.691827901,0.576664504,0.826267357,0.882446735,12,7
1.495101418,2.308822953,1.637364253,2.729989276,1.037620428,1.691827901,1.652920198,12,8
1.960961769,2.878568258,2.242917221,3.058237477,1.637364253,2.729989276,2.120249805,12,9
2.031096734,2.809554523,2.636581191,2.704410193,2.242917221,3.058237477,1.96993634,12,10
2.022338004,2.890294761,2.729088129,2.12261822,2.636581191,2.704410193,2.085077799,12,11
2.016278433,3.077510594,2.588877004,1.896120493,2.729088129,2.12261822,2.226521022,12,12
1.989472469,3.150982453,2.303572517,1.807204963,2.588877004,1.896120493,2.177821757,12,13
2.060813021,3.043883342,2.083991536,1.90219623,2.303572517,1.807204963,1.992890507,12,14
2.131725401,3.127283907,2.045331133,2.012032589,2.083991536,1.90219623,2.267874403,12,15
2.017577163,2.962571663,2.1241056,2.030974577,2.045331133,2.012032589,2.227560706,12,16
2.042516049,2.993738848,2.301673318,1.939048005,2.1241056,2.030974577,2.104691127,12,17
2.131761437,3.367022387,2.586217372,2.07631399,2.301673318,1.939048005,2.291824628,12,18
2.25731994,3.432863821,2.801118202,2.347146014,2.586217372,2.07631399,2.330622855,12,19
2.051417379,2.962956985,2.775175297,2.345856788,2.801118202,2.347146014,1.951911307,12,20
1.680388033,2.642893907,2.567676284,2.212016643,2.775175297,2.345856788,1.86478244,12,21
1.463236808,2.60065465,2.158739784,1.997743827,2.567676284,2.212016643,1.889289681,12,22
1.290260427,2.282979183,1.532666505,1.448688267,2.158739784,1.997743827,1.550774879,12,23
0.769026907,1.428966181,0.870473796,0.776137541,1.532666505,1.448688267,0.845707138,12,24
0.355937434,0.608898704,0.396138753,0.477599786,0.870473796,0.776137541,0.347879942,13,1
0.262552329,0.416914461,0.279836527,0.407133689,0.396138753,0.477599786,0.233809427,13,2
0.201069398,0.276244818,0.188534603,0.338874074,0.279836527,0.407133689,0.21104345,13,3
0.175000867,0.284828543,0.160000972,0.339641619,0.188534603,0.338874074,0.211880508,13,4
0.256695492,0.435629161,0.266895372,0.459438238,0.160000972,0.339641619,0.282916244,13,5
0.449789372,0.768415638,0.58185471,0.748903422,0.266895372,0.459438238,0.48995329,13,6
0.871978954,1.387964769,1.097304877,1.257349899,0.58185471,0.748903422,0.993144808,13,7
1.543068744,2.165060685,1.697994847,1.844254367,1.097304877,1.257349899,1.566429555,13,8
2.033910354,2.919728012,2.154251935,2.151874826,1.697994847,1.844254367,2.026725361,13,9
2.159663394,3.0844043,2.358977798,2.260433092,2.154251935,2.151874826,2.210675853,13,10
